x, y, theta, stamp, 
-1.6891299707145657, -0.8233520753095432, -1.2355768940908052, 7224000000, 
-1.6829323662856066, -0.8414250302460002, -1.2453125532757918, 7326000000, 
-1.677064640604824, -0.8590590231344281, -1.2537775554013646, 7428000000, 
-1.6714928610430135, -0.8762581495415246, -1.2611324002019035, 7530000000, 
-1.6661874160759031, -0.8930281472646731, -1.267533606207691, 7632000000, 
-1.6611243612838642, -0.9093725321080308, -1.2731073286196963, 7734000000, 
-1.656282876009688, -0.9252956822350719, -1.2779621340597165, 7836000000, 
-1.6531689210910303, -0.9356808319790088, -1.280921259623692, 7904000000, 
-1.648656605046541, -0.9509192986618269, -1.2847670552900943, 8006000000, 
-1.6443206002786763, -0.9657598424898524, -1.2881149902611557, 8108000000, 
-1.640147749170187, -0.9802110721225031, -1.2910303972961235, 8210000000, 
-1.636118518243389, -0.9943101148661587, -1.293587159199667, 8312000000, 
-1.6322444575265336, -1.007991839576691, -1.2957512833972396, 8414000000, 
-1.6284999426562254, -1.0213208971652321, -1.2976817977819861, 8516000000, 
-1.6248806181610562, -1.0342940417080222, -1.2993676407499013, 8618000000, 
-1.621379565562593, -1.0469196295894396, -1.3008278629496302, 8720000000, 
-1.6179901561575007, -1.0592075179453277, -1.3020998056717337, 8822000000, 
-1.6147071537899202, -1.071165054395479, -1.3032072935200478, 8924000000, 
-1.6115255757525178, -1.0828000584141113, -1.3041711971985344, 9026000000, 
-1.608440700807415, -1.094121091412335, -1.305010148171376, 9128000000, 
-1.6054481393998687, -1.1051370094081905, -1.3057402273971865, 9230000000, 
-1.6025439321758423, -1.1158560935314599, -1.3063753636595927, 9332000000, 
-1.600655099763565, -1.1228409981221132, -1.3067623054103137, 9400000000, 
-1.5978908262763567, -1.1330811748271399, -1.307264594731736, 9502000000, 
-1.5952063368526108, -1.143043905373237, -1.3077015176665943, 9604000000, 
-1.5925987081924147, -1.1527366584020262, -1.3080814821327533, 9706000000, 
-1.5900597796669353, -1.1621870577484612, -1.3084142218454695, 9808000000, 
-1.5876000634091447, -1.1713535704828653, -1.3086952927168656, 9910000000, 
-1.585207230818557, -1.180280051233549, -1.308945731656183, 10012000000, 
-1.5828813331356673, -1.188964401040319, -1.3091640834386467, 10114000000, 
-1.5806205801370043, -1.1974119876680764, -1.3093529696364974, 10216000000, 
-1.5784225232786862, -1.2056308604154242, -1.3095172494660572, 10318000000, 
-1.576285231212885, -1.2136271001880252, -1.3096600382235553, 10420000000, 
-1.574206999667193, -1.2214062909818588, -1.3097841445388247, 10522000000, 
-1.5721859980696458, -1.2289745193659722, -1.309892037794214, 10624000000, 
-1.5702206921224786, -1.2363369588526039, -1.309985854058499, 10726000000, 
-1.5683093991818098, -1.243499431255365, -1.3100674282675535, 10828000000, 
-1.567064376046981, -1.2481662002783254, -1.3101170863248524, 10896000000, 
-1.5652396094689214, -1.2550076018685192, -1.310181568972017, 10998000000, 
-1.5634648002420997, -1.2616632073393987, -1.310237684973461, 11100000000, 
-1.5617384944940433, -1.268138170021771, -1.3102865434004372, 11202000000, 
-1.5600558327508336, -1.2744505461311824, -1.3103293793946686, 11304000000, 
-1.558424187087618, -1.2805726361708434, -1.3103656903209688, 11406000000, 
-1.5568355680644954, -1.2865339200526642, -1.310398126942447, 11508000000, 
-1.5552902791290641, -1.2923334481445483, -1.3104264737205022, 11610000000, 
-1.5537872723919706, -1.2979749128362637, -1.3104511359964592, 11712000000, 
-1.5523251104567677, -1.3034634811564554, -1.3104726940654243, 11814000000, 
-1.5509027740152967, -1.3088031208040292, -1.3104914897416151, 11916000000, 
-1.5495191891448357, -1.3139975949944234, -1.3105080014371917, 12018000000, 
-1.548173294883376, -1.3190509209854864, -1.3105224682196535, 12120000000, 
-1.5468640585922477, -1.3239669815940338, -1.3105352853060352, 12222000000, 
-1.545590473855348, -1.3287494349659341, -1.3105463378696478, 12324000000, 
-1.544351532335878, -1.3334018908865142, -1.31055605551738, 12426000000, 
-1.5435443518855194, -1.3364332897252618, -1.3105620249707144, 12494000000, 
-1.5423610419330755, -1.3408771887799502, -1.3105698288697745, 12596000000, 
-1.5412099483639508, -1.3452003617355506, -1.3105765961338691, 12698000000, 
-1.540090185852861, -1.3494059765627606, -1.3105825597988374, 12800000000, 
-1.5389985439510807, -1.3535060034620756, -1.310587837682487, 12902000000, 
-1.53793985748794, -1.3574825115368974, -1.310592350581804, 13004000000, 
-1.5369089365016826, -1.3613546537208496, -1.3105963977032573, 13106000000, 
-1.535906095981436, -1.3651215669410608, -1.3105999243581703, 13208000000, 
-1.5349305642943005, -1.368785832436525, -1.310602982602986, 13310000000, 
-1.533981534365405, -1.3723507353704432, -1.310605638099794, 13412000000, 
-1.53305826838974, -1.375818804541051, -1.310607963070701, 13514000000, 
-1.5321601248699477, -1.3791926248434627, -1.3106099263270112, 13616000000, 
-1.5312863579939626, -1.3824748504716073, -1.3106116436090294, 13718000000, 
-1.5304363345988758, -1.3856678581308584, -1.3106130901877184, 13820000000, 
-1.5296094368562128, -1.388774107076428, -1.3106143551883778, 13922000000, 
-1.529070657166956, -1.390798002508874, -1.310615113210127, 13990000000, 
-1.5282808780052517, -1.3937648835357204, -1.3106160081270757, 14092000000, 
-1.5275125312691062, -1.3966511845469833, -1.3106167653250917, 14194000000, 
-1.5267650590113118, -1.3994590448472324, -1.3106174431828006, 14296000000, 
-1.526041487078753, -1.4021771769190958, -1.3106178884541337, 14398000000, 
-1.5253347718083943, -1.404832016181572, -1.3106183123609547, 14500000000, 
-1.524646591200731, -1.4074171872992949, -1.3106186204386927, 14602000000, 
-1.5239771032833893, -1.4099321200009043, -1.310618871079912, 14704000000, 
-1.5233256663062742, -1.4123792470427194, -1.3106190533250643, 14806000000, 
-1.5226919081117198, -1.4147599752231128, -1.3106191128755764, 14908000000, 
-1.522075427635102, -1.4170758578809355, -1.3106191295335328, 15010000000, 
-1.5216737239587048, -1.4185847949623411, -1.3106191199285617, 15078000000, 
-1.5210849000798512, -1.4207967636258694, -1.3106190796828063, 15180000000, 
-1.5205120736122657, -1.4229486264748965, -1.3106189865928553, 15282000000, 
-1.5199547977400654, -1.4250420338134293, -1.3106188817161821, 15384000000, 
-1.5194115243878852, -1.4270828361481909, -1.3106187920500019, 15486000000, 
-1.518884629538375, -1.4290621288114775, -1.310618670599429, 15588000000, 
-1.5183715648994993, -1.4309894549885172, -1.3106185251154743, 15690000000, 
-1.5178724143459237, -1.4328644662709464, -1.3106183573941657, 15792000000, 
-1.5173868848539516, -1.4346883707486298, -1.310618157099071, 15894000000, 
-1.5169145208943833, -1.4364628032824591, -1.3106179622622158, 15996000000, 
-1.5164549820218034, -1.4381890546637357, -1.310617758134329, 16098000000, 
-1.5160079350757127, -1.439868371284639, -1.3106175604910821, 16200000000, 
-1.5155730319546212, -1.4415020794005962, -1.3106173695085788, 16302000000, 
-1.515149929035082, -1.443091413486341, -1.3106171546052305, 16404000000, 
-1.514738339143956, -1.4446375476121744, -1.3106169569763988, 16506000000, 
-1.5143379299139264, -1.4461416772195186, -1.3106167500457342, 16608000000, 
-1.5140770347425199, -1.4471217027934185, -1.3106165233214808, 16676000000, 
-1.513694593231833, -1.4485583313002177, -1.3106163182152812, 16778000000, 
-1.5133225246324529, -1.4499559660276573, -1.3106161406595824, 16880000000, 
-1.5129605788489142, -1.4513156061598238, -1.3106159405453672, 16982000000, 
-1.5126077249418737, -1.452641087755031, -1.3106157415971915, 17084000000, 
