x, y, th, stamp, 
-0.9247997999191284, -4.132627487182617, 1.284013996306039, 1759349573388731728, 
-0.92226243019104, -4.12357759475708, 1.3140465958390402, 1759349573438575280, 
-0.9208426475524902, -4.117937088012695, 1.3324853588897319, 1759349573469010616, 
-0.9183784127235413, -4.1069207191467285, 1.3686313429268024, 1759349573528932063, 
-0.9165472984313965, -4.097342014312744, 1.399654526526598, 1759349573578884323, 
-0.9151145219802856, -4.088037967681885, 1.429289296705458, 1759349573628921785, 
-0.9137305617332458, -4.078481197357178, 1.4591750220782058, 1759349573678855990, 
-0.912674605846405, -4.069058895111084, 1.4899084161963307, 1759349573730004952, 
-0.9121235609054565, -4.061234951019287, 1.512477664880223, 1759349573768388527, 
-0.9117568731307983, -4.051978588104248, 1.5411739923054693, 1759349573818336383, 
-0.9115362763404846, -4.038869857788086, 1.5853208147498883, 1759349573889528466, 
-0.9116992950439453, -4.031317710876465, 1.6093995421737948, 1759349573928928664, 
-0.9122008085250854, -4.0216217041015625, 1.6389803470649267, 1759349573978929735, 
-0.9129881262779236, -4.012162685394287, 1.6683405408066356, 1759349574029011179, 
-0.9141281843185425, -4.0029449462890625, 1.6982482632791194, 1759349574078860297, 
-0.9153512120246887, -3.993579149246216, 1.7301808517875588, 1759349574129883027, 
-0.916682779788971, -3.9861185550689697, 1.754076068676547, 1759349574168920844, 
-0.9185487627983093, -3.97676420211792, 1.7821530138424302, 1759349574218374875, 
-0.9218354225158691, -3.9632368087768555, 1.8234033464774413, 1759349574289919947, 
-0.9237939715385437, -3.9558444023132324, 1.846482522417127, 1759349574328935832, 
-0.9266267418861389, -3.9464948177337646, 1.8764007093095074, 1759349574378928231, 
-0.9296970367431641, -3.937345266342163, 1.9074059124639346, 1759349574428921562, 
-0.9328988790512085, -3.9285051822662354, 1.937812421737413, 1759349574478866424, 
-0.9360453486442566, -3.9204623699188232, 1.9651420843619383, 1759349574523887908, 
-0.9398496150970459, -3.9116859436035156, 1.9954754165242983, 1759349574575001915, 
