x, y, th, stamp, 
-1.4156757593154907, -3.448397159576416, -2.6839370659696256, 1759349347328450766, 
-1.4254835844039917, -3.453371286392212, -2.634053656424011, 1759349347378463371, 
-1.4353479146957397, -3.4588704109191895, -2.5833086415603614, 1759349347428432066, 
-1.4446638822555542, -3.4648020267486572, -2.5340383482547466, 1759349347478466654, 
-1.4518553018569946, -3.4699385166168213, -2.495131025730665, 1759349347518440434, 
-1.4611555337905884, -3.4769437313079834, -2.4460282467655867, 1759349347568874961, 
-1.4700725078582764, -3.4844412803649902, -2.396937874393306, 1759349347618191878, 
-1.4798465967178345, -3.493767023086548, -2.338921511349289, 1759349347678404673, 
-1.487622618675232, -3.5020196437835693, -2.290166103628403, 1759349347728474875, 
-1.4952921867370605, -3.5105350017547607, -2.2394048000307643, 1759349347778465849, 
-1.5024058818817139, -3.519780158996582, -2.187929661606369, 1759349347828462586, 
-1.5092835426330566, -3.529416561126709, -2.137491590525135, 1759349347878443528, 
-1.5143101215362549, -3.5374467372894287, -2.0967622125350593, 1759349347918464617, 
-1.520336389541626, -3.5476324558258057, -2.0452718218303585, 1759349347969941263, 
-1.527267336845398, -3.561880588531494, -1.9766993145933627, 1759349348038805286, 
-1.5309736728668213, -3.570387363433838, -1.9368453696809458, 1759349348078434438, 
-1.535137414932251, -3.581326723098755, -1.887267237796477, 1759349348129452003, 
-1.5387870073318481, -3.5922670364379883, -1.8381892233357022, 1759349348177468966, 
-1.5417686700820923, -3.603875160217285, -1.7869277541261093, 1759349348228491153, 
-1.544238567352295, -3.6151959896087646, -1.7359400597484458, 1759349348278467378, 
-1.5457512140274048, -3.624415636062622, -1.6959271392686501, 1759349348318471260, 
-1.5472577810287476, -3.6362528800964355, -1.645691006685694, 1759349348369854050, 
-1.5481809377670288, -3.652453899383545, -1.5772063420396176, 1759349348438475686, 
-1.5481946468353271, -3.662036180496216, -1.5372114540223354, 1759349348478411678, 
-1.5476542711257935, -3.674405813217163, -1.4860102470729268, 1759349348528632990, 
