odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.3765011131763458, -0.379822701215744, -0.9213084012341992, 0.07275472190810643, 0.0040606106631457806, 0.4540183639132822, -0.30961502145723657, -0.90750240837547, 1762984987659667687, 
0.38107964396476746, -0.38608238101005554, -0.9216254989046465, 0.07943941251646305, -0.011986197903752327, 0.46386247359701643, -0.31185599408944803, -0.9109678005446051, 1762984987759775485, 
0.386104553937912, -0.3930361568927765, -0.9214743173017407, 0.07852120572885202, -0.002092744456604123, 0.4690776369689079, -0.32345520232378405, -0.9128237760862423, 1762984987869637675, 
0.3945893943309784, -0.4041155278682709, -0.9206288840845042, 0.07119061942759058, 0.020728839561343193, 0.4772508926989498, -0.3300358842332581, -0.9123862182063053, 1762984988059675082, 
0.40004125237464905, -0.41146671772003174, -0.9204524374987558, 0.07526729637316756, -0.011361171491444111, 0.4814144419397898, -0.3354898728754122, -0.9058521226866265, 1762984988179658832, 
0.4038086235523224, -0.4166814684867859, -0.9200378073375296, 0.06948478875658601, 0.008059185929596424, 0.4901115391599415, -0.3481833860738763, -0.9140291753755315, 1762984988269688218, 
0.41195982694625854, -0.4274847209453583, -0.9213874199945326, 0.06976837278538081, -0.01775224320590496, 0.4954229027814174, -0.35525945998796377, -0.9116199358326714, 1762984988459676654, 
0.41639912128448486, -0.43328234553337097, -0.9209330070194028, 0.07283368097225221, 0.013082542456686497, 0.5063488811775173, -0.3629462473981126, -0.9149499057746946, 1762984988559288787, 
0.4251095950603485, -0.4453272521495819, -0.9217550934739884, 0.07408363247854666, -0.01325488742440939, 0.5082318335577669, -0.36882434058232105, -0.9111206322729967, 1762984988769669840, 
0.42880523204803467, -0.45025303959846497, -0.9226639528929473, 0.06601065362336181, -0.009669402614235878, 0.5124533058877864, -0.37992864701072365, -0.9068797893237064, 1762984988859665081, 
0.4329898953437805, -0.455574631690979, -0.9226408751599696, 0.0659617971556699, 0.0015997515292838216, 0.5198341451833699, -0.3859742596314119, -0.9151661145723642, 1762984988959032599, 
0.43737849593162537, -0.4615335166454315, -0.9223440849442935, 0.0682987211394989, 0.00013199663953855634, 0.5267642986731794, -0.3943125340910685, -0.9144688558794593, 1762984989070699729, 
0.44134771823883057, -0.4669366478919983, -0.9227844663808344, 0.06600768681600472, -0.0039197830483317375, 0.5316840498734889, -0.3965203205343352, -0.9108789371289014, 1762984989169673974, 
0.44955727458000183, -0.47817087173461914, -0.9218174764561258, 0.06709031833278932, -0.000769632461015135, 0.5398898649880971, -0.4019121579257028, -0.9115762404910505, 1762984989379543655, 
0.453309029340744, -0.483033686876297, -0.9233647348884896, 0.06573563138462435, -0.025904789566993713, 0.5401997251331422, -0.41217133726233385, -0.9124436044721113, 1762984989469656922, 
0.4570050835609436, -0.4880855679512024, -0.922519123320792, 0.062659423055517, 0.022401614114642143, 0.5520295578119141, -0.41863893817668824, -0.9132283398325853, 1762984989569655564, 
0.4648471474647522, -0.4986473023891449, -0.9212492164496174, 0.06228134084854256, -0.0035471878945827484, 0.5552211418167983, -0.4271076418535533, -0.9103264704979482, 1762984989779805374, 
0.4680372178554535, -0.5031577944755554, -0.9214154045868473, 0.0619920786744382, -0.0007193086785264313, 0.5597180856158689, -0.43108709050712835, -0.9147145927634258, 1762984989869706645, 
0.47182467579841614, -0.5081954598426819, -0.922833260062828, 0.061561105421587936, -0.01394522376358509, 0.5679864372280743, -0.44693163310549894, -0.9128510021704864, 1762984989969682897, 
0.479493111371994, -0.51845383644104, -0.9236424120756456, 0.061190338661066455, 0.00974311213940382, 0.5690476069202443, -0.44769871537262323, -0.9175597525595653, 1762984990179156403, 
0.4862173795700073, -0.527522087097168, -0.9245108853833462, 0.05738250283867779, -0.0007033967413008213, 0.5756421107554308, -0.4514622985061388, -0.9128674774329635, 1762984990369662343, 
0.48949772119522095, -0.5318842530250549, -0.9248019681923996, 0.0596795321165638, -0.0009716377826407552, 0.587589246648105, -0.4577471262908974, -0.9130423942453848, 1762984990459744714, 
0.49302640557289124, -0.5365930199623108, -0.9246216367213315, 0.0594041555681224, 0.0006585855735465884, 0.587723682616278, -0.46267305544271764, -0.9205202041729, 1762984990559533320, 
0.4969218671321869, -0.5416358709335327, -0.9257867803123176, 0.05888126257031669, -0.0059228138998150826, 0.5888737122830069, -0.4737395823262856, -0.916224580665781, 1762984990669711982, 
0.5002243518829346, -0.5464533567428589, -0.9258867284736431, 0.05935713143482725, -0.0030760213267058134, 0.5981270908905029, -0.47795112918377125, -0.9180855152882922, 1762984990769687483, 
0.506587028503418, -0.5551053285598755, -0.924967758311792, 0.05504057828072135, -0.0027122069150209427, 0.6055954826094418, -0.4920871062799249, -0.9170348468715454, 1762984990959519461, 
0.5103952288627625, -0.5599931478500366, -0.9254082260838888, 0.054764266036713714, -0.00629380764439702, 0.6045490938992452, -0.48961869523460516, -0.9199819056087892, 1762984991069667657, 
0.5165867209434509, -0.5685664415359497, -0.9278513320708415, 0.057865330296114265, -0.012878396548330784, 0.6118682180051448, -0.49661190445547027, -0.9214283319177573, 1762984991258864561, 
0.519463300704956, -0.5728646516799927, -0.9264108262323509, 0.051762397819055006, 0.012516300193965435, 0.6145890933608924, -0.5050630718834904, -0.9178640454508683, 1762984991359681318, 
0.5232022404670715, -0.5777546763420105, -0.9246567568175348, 0.057921045763373966, 0.01463289000093937, 0.6218567890834809, -0.5091895625735362, -0.9189998411211352, 1762984991469857874, 
0.5265675783157349, -0.5822359323501587, -0.9250909619333972, 0.056548777009515515, -0.004784726537764072, 0.627978933429771, -0.5116420886735797, -0.9198581401987868, 1762984991569766577, 
0.5326076149940491, -0.5905054807662964, -0.924699020336646, 0.054799252622107913, -0.005484312307089567, 0.6333908721663567, -0.5184144153290418, -0.9164268548232463, 1762984991759700387, 
0.5359657406806946, -0.5950196981430054, -0.9247640716286956, 0.0491963502500785, -0.00684313103556633, 0.6374120579264884, -0.5221785497455745, -0.9158104844550599, 1762984991869678972, 
0.5390304327011108, -0.5991576910018921, -0.9262514099483147, 0.05366827152934189, -0.011205588467419147, 0.6373988743704473, -0.5284449624104437, -0.9169426836167122, 1762984991969676277, 
0.5453650951385498, -0.6078246831893921, -0.9256276784236888, 0.050397290656180295, -0.0030397227965295315, 0.6459840918095484, -0.5387745920932785, -0.915802322000731, 1762984992179295256, 
0.5478935837745667, -0.6112637519836426, -0.9258364919917229, 0.046309469517700416, -0.008123975247144699, 0.6471221914364642, -0.5402219923104523, -0.9148420645334929, 1762984992269723180, 
0.5508108735084534, -0.6155624389648438, -0.927595912591036, 0.05393396558705563, -0.020085424184799194, 0.6545859352095649, -0.5528320136582813, -0.9229089678533968, 1762984992369702881, 
0.5537528991699219, -0.6191669702529907, -0.9281664917170609, 0.05118081501420515, -0.004551307298243046, 0.657302415787031, -0.5500052900798353, -0.9196824730871536, 1762984992459798284, 
0.5593098402023315, -0.6269017457962036, -0.929463081240711, 0.045249746014923604, 0.004685235675424337, 0.6595223117889515, -0.5517455843503839, -0.9224311216093556, 1762984992670679887, 
